"Stanje","Pregledi","Cijena","Proizvodjac","Model","Gorivo","Godiste","Transmisija","Kilometraza","Kubikaza","Snaga motora (KW)","Broj vrata"
"Koristeno","1616","4800","Peugeot","307","Dizel","2006","Manuelni","290000","1.6","80","4/5"
"Koristeno","9608","16700","Opel","Astra","Dizel","2015","Automatik","217000","2.0","121","4/5"
"Koristeno","498","10900","Opel","Insignia","Dizel","2009","Manuelni","261000","2.0","96","4/5"
"Koristeno","727","29800","Volkswagen","Tiguan","Dizel","2013","Automatik","282000","2.0","103","4/5"
"Koristeno","7271","42900","Volkswagen","Tiguan","Dizel","2017","Manuelni","116510","2.0","110","4/5"
"Koristeno","7103","75900","Skoda","Kodiaq","Dizel","2020","Automatik","86968","2.0","140","4/5"
"Koristeno","5374","26999","Volkswagen","Tiguan","Dizel","2013","Manuelni","323600","2.0","103","4/5"
"Koristeno","11839","46999","Volkswagen","Golf","Dizel","2021","Automatik","150000","2.0","85","4/5"
"Koristeno","2043","","Mercedes-Benz","CLS 320","Dizel","2008","Automatik","202368","3.2","168","4/5"
"Novo","2015","204715","Audi","Q8","Dizel","2024","Automatik","0","3.0","210","4/5"
"Koristeno","1935","5900","Seat","Ibiza","Dizel","2004","Manuelni","292000","1.9","74","2/3"
"Koristeno","762","50000","BMW","X5","Dizel","2014","Automatik","251000","3.0","190","4/5"
"Koristeno","690","15700","Audi","A4","Dizel","2009","Manuelni","260000","2.0","110","4/5"
"Koristeno","2771","","Volkswagen","Passat CC","Dizel","2013","Manuelni","250000","2.0","103","4/5"
"Koristeno","1942","28500","BMW","X5","Dizel","2011","Automatik","265000","3.0","197","4/5"
"Koristeno","25934","80000","BMW","M5","Benzin","2013","Automatik","198652","4.4","418","4/5"
"Koristeno","12077","15000","Audi","A3","Dizel","2010","Manuelni","223100","2.0","102","2/3"
"Koristeno","324","11000","Volkswagen","Passat","Dizel","2006","Manuelni","340","2.0","103","4/5"
"Koristeno","1388","","Mercedes-Benz","Sprinter","Dizel","2008","Automatik","370000","2.2","110","4/5"
"Koristeno","1054","30900","BMW","318","Dizel","2015","Automatik","198564","2.0","110","4/5"
"Koristeno","2936","","Nissan","X-Trail","Dizel","2006","Manuelni","0","3.0","100","4/5"
"Koristeno","318","","Volkswagen","","Dizel","2017","Automatik","160239","2.0","140","4/5"
"Novo","14176","82920","Toyota","RAV 4","Hibrid","2023","Automatik","1","2.5","160","4/5"
"Koristeno","1187","23500","BMW","218 Active Tourer","Dizel","2016","Manuelni","280000","2.0","110","4/5"
"Koristeno","133","10699","Peugeot","308","Dizel","2010","Manuelni","229758","1.6","68","4/5"
"Koristeno","830","18000","Audi","A3","Dizel","2011","Automatik","243568","2.0","103","4/5"
"Koristeno","960","19500","Renault","Clio","Dizel","2019","Manuelni","160000","1.5","55","4/5"
"Koristeno","9023","26500","Audi","A5","Dizel","2014","Manuelni","225000","2.0","110","4/5"
"Koristeno","11998","11500","Volkswagen","Passat","Dizel","2009","Automatik","266000","2.0","125","4/5"
"Koristeno","2447","2900","Citroen","C2","Dizel","2006","Manuelni","190000","1.4","55","2/3"
"Koristeno","2356","2000","Seat","Arosa","Dizel","2000","Manuelni","220000","1.7","55","2/3"
"Koristeno","1751","2000","Hyundai","Atos","Benzin","2000","Manuelni","220000","1.0","40","4/5"
"Koristeno","5342","25800","Audi","A4","Dizel","2013","Automatik","184271","2.0","103","4/5"
"Koristeno","876","134900","Audi","Q5","Dizel","2022","Automatik","22389","2.0","150","4/5"
"Koristeno","1473","26400","Volkswagen","Tiguan","Dizel","2011","Automatik","193595","2.0","103","4/5"
"Koristeno","191","15800","Renault","Grand Scenic","Dizel","2015","Manuelni","132780","1.5","0","4/5"
"Koristeno","7502","42800","Audi","A7","Dizel","2011","Automatik","182936","3.0","180","4/5"
"Koristeno","266","19900","Peugeot","508","Dizel","2016","Automatik","260000","1.6","88","4/5"
"Koristeno","4542","18500","Volkswagen","Touran","Dizel","2011","Automatik","238000","1.6","77","4/5"
"Koristeno","575","17900","Volkswagen","Scirocco","Dizel","2011","Manuelni","232000","2.0","125","2/3"
"Novo","506","","Volkswagen","Golf","Dizel","2024","Automatik","1","2.0","85","4/5"
"Koristeno","9607","","Jeep","Compass","Hibrid","2022","Automatik","33500","1.3","176","4/5"
"Koristeno","1000","","Volkswagen","Passat","Dizel","2012","Manuelni","296000","1.6","74","4/5"
"Koristeno","9728","12990","Opel","Insignia","Dizel","2012","Manuelni","287435","2.0","118","4/5"
"Koristeno","129","2450","Citroen","Xsara Picasso","Plin","2003","Manuelni","270000","1.8","80","4/5"
"Koristeno","55","38990","Peugeot","508","Dizel","2020","Manuelni","123120","1.5","96","4/5"
"Koristeno","5492","45999","Skoda","Superb","Dizel","2019","Automatik","120000","2.0","140","4/5"
"Koristeno","4354","","BMW","","Dizel","2019","Automatik","72347","3.0","294","4/5"
"Koristeno","1486","30999","Volkswagen","Golf","Dizel","2019","Manuelni","211725","2.0","110","4/5"
"Koristeno","2194","11900","Volkswagen","Passat","Dizel","2007","Manuelni","364886","1.9","77","4/5"
"Novo","210","97500","Volvo","XC 60","Benzin","2024","Automatik","1","2.0","145","4/5"
"Koristeno","2921","21000","Mercedes-Benz","E 350","Dizel","2009","Automatik","300000","3.0","170","4/5"
"Koristeno","98","24500","Renault","Megane","Dizel","2018","Manuelni","128007","1.5","70","4/5"
"Koristeno","3822","42000","Opel","Astra","Benzin","2024","Manuelni","0","1.2","81","4/5"
"Koristeno","2376","5900","Skoda","Fabia","Dizel","2004","Manuelni","329000","1.9","47","4/5"
"Koristeno","748","37999","Volkswagen","Tiguan","Dizel","2017","Manuelni","265321","2.0","110","4/5"
"Koristeno","168","22900","Volkswagen","T5 Kombi","Dizel","2010","Manuelni","352525","2.0","75","4/5"
"Koristeno","88","17400","Volkswagen","Passat","Dizel","2011","Automatik","246000","2.0","103","4/5"
"Koristeno","4119","24600","Mercedes-Benz","E 350","Dizel","2010","Automatik","230000","3.0","170","4/5"
"Koristeno","635","4600","Peugeot","307","Dizel","2004","Manuelni","254000","1.6","79","4/5"
"Koristeno","2178","35150","Volkswagen","Golf","Dizel","2016","Automatik","148000","2.0","135","4/5"
"Novo","1617","","Mercedes-Benz","GLC 220","Dizel","2024","Automatik","0","2.0","145","4/5"
"Novo","2408","","Mercedes-Benz","S 63 AMG","Hibrid","2024","Automatik","0","4.0","450","4/5"
"Koristeno","130","11900","Skoda","Octavia","Dizel","2011","Manuelni","287000","1.6","77","4/5"
"Koristeno","92","9500","Volkswagen","Golf","Benzin","2007","Manuelni","254852","1.6","75","4/5"
"Koristeno","2353","17900","Skoda","Fabia","Dizel","2018","Manuelni","205000","1.4","66","4/5"
"Koristeno","135","21900","Audi","A3","Dizel","2014","Manuelni","269000","1.6","81","4/5"
"Koristeno","4572","","Volkswagen","Golf","Dizel","2008","Manuelni","34800","1.9","77","4/5"
"Koristeno","14238","","Renault","Kadjar","Dizel","2019","Manuelni","147671","1.7","110","4/5"
"Koristeno","5588","","Volkswagen","Passat","Dizel","2019","Automatik","147915","1.6","88","4/5"
"Koristeno","9387","","Volkswagen","Passat","Dizel","2020","Automatik","79344","2.0","110","4/5"
"Koristeno","5693","","Volkswagen","Passat","Dizel","2018","Automatik","145782","2.0","110","4/5"
"Koristeno","7349","","Volkswagen","Passat","Dizel","2020","Automatik","185051","2.0","140","4/5"
"Koristeno","1695","","Audi","","Dizel","2018","Automatik","159070","3.0","155","4/5"
"Koristeno","5283","","Volvo","S60","Dizel","2015","Automatik","142905","2.0","110","4/5"
"Koristeno","17592","","Volkswagen","Arteon","Dizel","2019","Automatik","163458","2.0","176","4/5"
"Koristeno","9641","","Skoda","Superb","Dizel","2020","Automatik","136397","2.0","90","4/5"
"Koristeno","6585","","Skoda","Superb","Dizel","2019","Automatik","126802","1.6","88","4/5"
"Koristeno","5965","","Volkswagen","Passat","Dizel","2018","Automatik","147514","2.0","110","4/5"
"Koristeno","6664","","Renault","Clio","Dizel","2019","Manuelni","124438","1.5","66","4/5"
"Koristeno","8285","","Volkswagen","Passat","Dizel","2019","Automatik","84976","2.0","110","4/5"
"Koristeno","8336","","Renault","Clio","Dizel","2020","Manuelni","127453","1.5","63","4/5"
"Koristeno","7407","","Volkswagen","Passat","Dizel","2019","Automatik","157085","2.0","110","4/5"
"Koristeno","8597","","Volvo","V40","Dizel","2017","Manuelni","115827","2.0","88","4/5"
"Koristeno","3939","","Volkswagen","Passat","Dizel","2020","Automatik","100340","1.6","88","4/5"
"Koristeno","8551","","Volkswagen","Sharan","Dizel","2017","Automatik","120495","2.0","110","4/5"
"Koristeno","3258","","Volkswagen","Passat","Dizel","2020","Automatik","144030","1.6","88","4/5"
"Koristeno","8712","","Volkswagen","Touran","Dizel","2016","Automatik","148576","1.6","85","4/5"
"Koristeno","392","","Volkswagen","Passat","Dizel","2020","Automatik","140519","2.0","110","4/5"
"Koristeno","241","","Volkswagen","Golf","Dizel","2020","Manuelni","127920","1.6","85","4/5"
"Koristeno","315","","Volkswagen","Passat","Dizel","2018","Manuelni","143172","2.0","110","4/5"
"Koristeno","541","","Volkswagen","Passat","Dizel","2017","Manuelni","90729","2.0","110","4/5"
"Koristeno","820","","Audi","Q3","Dizel","2021","Automatik","172000","2.0","110","4/5"
"Koristeno","560","","Mercedes-Benz","GLC 220","Dizel","2019","Automatik","101188","2.0","143","4/5"
"Koristeno","1105","","Audi","A3","Dizel","2020","Automatik","132050","2.0","110","4/5"
"Koristeno","9310","","Mercedes-Benz","CLA 200","Dizel","2019","Automatik","64624","2.0","110","4/5"
"Koristeno","304","19650","Volkswagen","Golf","Dizel","2013","Manuelni","202000","1.6","77","4/5"
"Koristeno","623","17900","Volkswagen","Passat CC","Dizel","2009","Manuelni","259000","2.0","103","4/5"
"Koristeno","1338","11800","Citroen","DS3","Benzin","2012","Automatik","128000","1.4","70","2/3"
"Koristeno","704","16650","Skoda","Yeti","Dizel","2012","Manuelni","150000","2.0","81","4/5"
"Koristeno","704","36000","Volkswagen","T6 Kombi","Dizel","2019","Manuelni","257000","2.0","86","4/5"
"Koristeno","468","26400","BMW","320","Dizel","2014","Automatik","284200","2.0","135","4/5"
"Koristeno","501","","Volkswagen","Passat","Dizel","2017","Manuelni","220000","1.6","88","4/5"
"Koristeno","1038","22400","Skoda","Octavia","Dizel","2016","Automatik","207700","2.0","135","4/5"
"Koristeno","124","6500","Volkswagen","Passat","Dizel","2003","Automatik","387436","1.9","96","4/5"
"Koristeno","2804","34900","Volkswagen","Golf","Dizel","2018","Automatik","185297","2.0","110","4/5"
"Koristeno","9288","95000","BMW","X6","Dizel","2018","Automatik","160000","3.0","190","4/5"
"Koristeno","1468","2650","Mercedes-Benz","C 220","Dizel","2001","Manuelni","355588","2.0","105","2/3"
"Koristeno","1010","6200","Volkswagen","Golf","Dizel","2004","Manuelni","300000","1.9","77","4/5"
"Koristeno","1701","9700","Volkswagen","Golf","Dizel","2010","Manuelni","200000","1.6","77","4/5"
"Koristeno","306","6150","Volkswagen","Golf","Dizel","2005","Manuelni","356666","1.9","74","4/5"
"Koristeno","5022","55000","BMW","M2","Benzin","2017","Automatik","73000","2.0","185","2/3"
"Koristeno","5352","19800","BMW","520","Dizel","2011","Automatik","269000","2.0","135","4/5"
"Koristeno","370","9500","Audi","A3","Dizel","2005","Automatik","300000","2.0","103","4/5"
"Koristeno","9610","65700","Audi","A5","Dizel","2017","Automatik","98234","3.0","160","4/5"
"Koristeno","2552","1999","Peugeot","307","Dizel","2001","Manuelni","325","1.6","66","2/3"
"Koristeno","7247","5999","Volkswagen","Golf","Dizel","2007","Manuelni","285","1.9","77","2/3"
"Koristeno","105","13900","Audi","A6","Dizel","2010","Automatik","274530","2.7","140","4/5"
"Koristeno","570","20900","Volkswagen","Tiguan","Dizel","2011","Manuelni","247000","2.0","103","4/5"
"Koristeno","246","23300","Skoda","Octavia","Dizel","2018","Manuelni","178000","1.6","85","4/5"
"Koristeno","552","28900","Peugeot","3008","Dizel","2018","Manuelni","209000","1.6","88","4/5"
"Koristeno","2165","","Audi","A6","Dizel","2012","Automatik","115000","3.0","180","4/5"
"Sjedinjene Americke Drzave","52941132","195000","Nissan","GT-R","Benzin","2017","Automatik","17000","3.8","1","2/3"
"Koristeno","2750","33400","Peugeot","508","Dizel","2019","Automatik","197000","1.5","96","4/5"
"Koristeno","3883","16950","Skoda","Octavia RS","Dizel","2012","Automatik","238000","2.0","125","4/5"
"Koristeno","2331","7950","Mercedes-Benz","B 200","Dizel","2006","Manuelni","290000","2.0","103","4/5"
"Koristeno","1311","10900","Skoda","Fabia","Dizel","2012","Manuelni","275000","1.6","66","4/5"
"Koristeno","3590","","Volkswagen","Passat","Dizel","2009","Automatik","222000","2.0","125","4/5"
"Koristeno","646","32800","Nissan","X-Trail","Dizel","2016","Manuelni","100000","1.6","96","4/5"
"Koristeno","7033","59800","Volkswagen","Arteon","Dizel","2019","Automatik","108200","2.0","140","4/5"
"Koristeno","6575","1950","Opel","Corsa","Benzin","1997","Manuelni","200000","1.2","45","2/3"
"Koristeno","6761","106999","Mercedes-Benz","S 250","Benzin","1965","Manuelni","100000","2.2","89","2/3"
"Koristeno","1962","4200","Volkswagen","Golf","Dizel","1991","Automatik","220000","1.6","40","2/3"
"Koristeno","321","21000","Volvo","V60","Dizel","2013","Automatik","230000","2.4","158","4/5"
"Koristeno","534","22000","Mercedes-Benz","E 300","Dizel","2012","Automatik","155000","2.2","150","4/5"
"Koristeno","531","3500","Fiat","Stilo","Dizel","2002","Manuelni","130000","1.9","85","2/3"
"Koristeno","6550","7600","Opel","Astra","Benzin","2012","Manuelni","160000","1.6","85","4/5"
"Koristeno","665","8400","Citroen","C5","Dizel","2010","Automatik","345000","2.0","120","4/5"
"Koristeno","461","24500","Skoda","Octavia RS","Dizel","2015","Automatik","270000","2.0","135","4/5"
"Koristeno","3939","14200","Volkswagen","Polo Cross","Dizel","2012","Manuelni","170000","1.6","66","4/5"
"Koristeno","729","54900","Audi","SQ5","Dizel","2015","Automatik","215500","3.0","230","4/5"
"Koristeno","499","23850","Ford","Kuga","Dizel","2014","Automatik","204000","2.0","103","4/5"
"Koristeno","202","","Audi","Q3","Dizel","2014","Automatik","207000","2.0","103","4/5"
"Koristeno","8674","38500","Audi","A5","Dizel","2015","Automatik","250000","3.0","180","4/5"
"Koristeno","5738","40500","Skoda","Octavia","Dizel","2020","Automatik","205000","2.0","110","4/5"
"Koristeno","674","7950","Volkswagen","Golf","Dizel","2004","Manuelni","320111","1.9","77","4/5"
"Koristeno","560","","Hummer","H2","Plin","2003","Automatik","140000","6.0","239","4/5"
"Koristeno","2203","25000","Volkswagen","Tiguan","Dizel","2011","Manuelni","255000","2.0","125","4/5"
"Koristeno","1565","14000","Peugeot","308","Dizel","2014","Manuelni","233174","1.6","68","4/5"
"Koristeno","533","67900","Mercedes-Benz","E 220","Dizel","2017","Automatik","192000","2.2","143","4/5"
"Koristeno","985","3333","Renault","Megane","Dizel","2004","Manuelni","288000","1.5","74","4/5"
"Koristeno","8434","","Skoda","Superb","Dizel","2017","Automatik","243158","2.0","140","4/5"
"Koristeno","1469","10600","Volkswagen","Passat","Dizel","2010","Manuelni","180000","1.6","77","4/5"
"Koristeno","2117","67000","Audi","Q7","Dizel","2015","Automatik","200000","3.0","200","4/5"
"Koristeno","2295","13500","Audi","A3","Dizel","2010","Manuelni","212000","1.6","77","4/5"
"Koristeno","721","26500","BMW","525","Dizel","2010","Automatik","220000","3.0","150","4/5"
"Koristeno","521","20750","Skoda","Yeti","Dizel","2011","Automatik","146000","2.0","103","4/5"
"Koristeno","8956","","Nissan","Pixo","Benzin","2010","Manuelni","95000","1.0","50","4/5"
"Koristeno","1104","","Mercedes-Benz","ML 350","Dizel","2012","Automatik","150000","3.0","190","4/5"
"Koristeno","4503","12250","Volkswagen","Polo","Dizel","2011","Manuelni","162000","1.6","66","2/3"
"Koristeno","1856","2500","Volvo","V40","Plin","2002","Manuelni","190000","2.0","100","4/5"
"Koristeno","4781","15350","Volkswagen","Golf","Dizel","2012","Manuelni","197000","1.6","77","4/5"
"Koristeno","7938","19600","Audi","A3","Dizel","2010","Automatik","133000","2.0","103","4/5"
"Koristeno","397","29500","Audi","A5","Dizel","2015","Manuelni","272490","2.0","130","4/5"
"Koristeno","2608","69900","Mercedes-Benz","GLB 200","Dizel","2021","Automatik","182000","2.0","110","4/5"
"Koristeno","6393","43999","Audi","A4","Dizel","2019","Manuelni","253000","2.0","140","4/5"
"Koristeno","858","14900","Volkswagen","Passat CC","Dizel","2009","Manuelni","300","2.0","103","4/5"
"Koristeno","15376","65999","Ford","Mustang","Benzin","2017","Automatik","114000","3.8","237","2/3"
"Koristeno","3545","","Mercedes-Benz","S 400","Dizel","2021","Automatik","74000","3.0","243","4/5"
"Koristeno","2261","8500","Peugeot","207","Dizel","2012","Manuelni","230000","1.6","82","4/5"
"Koristeno","965","35500","Skoda","Octavia RS","Dizel","2018","Automatik","163000","2.0","135","4/5"
"Koristeno","619","12900","Ford","Focus","Dizel","2013","Manuelni","247000","1.6","85","4/5"
"Koristeno","215","10650","Audi","A4","Dizel","2006","Manuelni","327000","1.9","85","4/5"
"Koristeno","200","","Mercedes-Benz","GLE 53 AMG","Benzin","2020","Automatik","71500","3.0","320","4/5"
"Koristeno","2739","13600","Volkswagen","Caddy","Dizel","2011","Manuelni","265000","1.6","55","4/5"
"Koristeno","458","8650","MINI","Cooper","Benzin","2007","Manuelni","209000","1.6","88","2/3"
"Koristeno","372","19500","Mercedes-Benz","E 200","Dizel","2010","Manuelni","299000","2.2","100","4/5"
"Koristeno","565","9200","Skoda","Fabia","Dizel","2011","Manuelni","232000","1.6","66","4/5"
"Koristeno","547","11300","Volkswagen","Passat","Dizel","2009","Manuelni","282000","2.0","81","4/5"
"Koristeno","10445","14750","Peugeot","508","Dizel","2011","Automatik","270658","2.2","150","4/5"
"Koristeno","1120","13300","Seat","Leon","Dizel","2009","Manuelni","250357","2.0","125","4/5"
"Koristeno","8899","19500","Toyota","RAV 4","Dizel","2011","Manuelni","235000","2.2","110","4/5"
"Koristeno","645","12800","Volkswagen","Golf","Dizel","2011","Manuelni","331000","1.6","66","4/5"
"Koristeno","203","19000","Mercedes-Benz","CLS 350","Plin","2006","Automatik","253000","3.5","206","4/5"
"Koristeno","269","9900","Skoda","Fabia","Dizel","2011","Manuelni","193000","1.2","55","4/5"
"Koristeno","2265","11500","Skoda","Fabia","Dizel","2014","Manuelni","141500","1.6","55","4/5"
"Koristeno","3276","8500","Mercedes-Benz","Sprinter","Dizel","2004","Manuelni","2","2.2","70","4/5"
"Koristeno","347","","Audi","A4","Dizel","2006","Manuelni","260","2.0","103","4/5"
"Koristeno","629","","Seat","Leon","Dizel","2013","Manuelni","185000","2.0","110","4/5"
"Koristeno","172","7000","Citroen","C4","Dizel","2007","Automatik","275000","1.6","80","4/5"
"Koristeno","682","5900","Volvo","V50","Dizel","2006","Manuelni","234122","2.0","100","4/5"
"Koristeno","1411","15500","Volkswagen","Passat","Dizel","2010","Automatik","300000","2.0","103","4/5"
"Koristeno","1851","15900","Audi","A4","Dizel","2009","Manuelni","261000","2.0","105","4/5"
"Koristeno","260","16500","Audi","A3","Dizel","2010","Manuelni","321000","2.0","103","4/5"
"Koristeno","1728","15900","Volkswagen","Caddy","Benzin","2011","Manuelni","138000","1.2","63","4/5"
"Koristeno","628","11550","Volkswagen","Passat","Dizel","2011","Manuelni","265","2.0","103","4/5"
"Koristeno","459","28000","Audi","A6","Dizel","2011","Automatik","278000","3.0","180","4/5"
"Koristeno","375","5700","Skoda","Octavia","Dizel","2003","Manuelni","263213","1.9","66","4/5"
"Koristeno","1914","4000","Volkswagen","Passat","Plin","2004","Automatik","257000","2.0","85","4/5"
"Koristeno","1726","24999","Skoda","Octavia","Dizel","2019","Automatik","212000","1.6","85","4/5"
"Koristeno","354","","Chevrolet","Suburban","Dizel","1995","Automatik","73000","6.5","200","4/5"
"Koristeno","18489","","Audi","A4 Allroad","Dizel","2010","Manuelni","255000","2.0","125","4/5"
"Koristeno","769","15600","Hyundai","i40","Dizel","2012","Manuelni","219000","1.7","100","4/5"
"Koristeno","436","","Hyundai","i30","Benzin","2015","Manuelni","62130","1.4","74","4/5"
"Koristeno","3101","43500","Audi","Q5","Dizel","2015","Automatik","229000","3.0","190","4/5"
"Koristeno","329","19999","Mercedes-Benz","B 180","Dizel","2015","Manuelni","238450","1.5","80","4/5"
"Koristeno","5026","16999","Audi","A6","Dizel","2009","Automatik","271450","2.0","125","4/5"
"Koristeno","5107","14500","Opel","Insignia","Dizel","2011","Manuelni","199000","2.0","118","4/5"
"Koristeno","848","3490","Opel","Meriva","Dizel","2005","Manuelni","250000","1.7","74","4/5"
"Koristeno","10926","","Mercedes-Benz","X 250","Dizel","2018","Automatik","149960","2.2","140","4/5"
"Koristeno","334","17700","Volkswagen","Golf","Dizel","2013","Manuelni","189000","1.6","81","4/5"
"Koristeno","2473","14500","Volkswagen","Passat","Dizel","2011","Manuelni","275000","2.0","103","4/5"
"Koristeno","1206","8700","Volkswagen","Passat","Dizel","2008","Manuelni","350000","1.9","77","4/5"
"Koristeno","116","19900","Dacia","Sandero","Benzin","2019","Automatik","113000","0.9","66","4/5"
"Koristeno","262","11990","Mercedes-Benz","B 180","Dizel","2011","Manuelni","234000","2.0","80","4/5"
"Koristeno","378","7400","Volkswagen","Passat","Dizel","2005","Manuelni","250000","1.9","77","4/5"
"Koristeno","176","15300","Ford","S-Max","Dizel","2013","Manuelni","243000","2.0","103","4/5"
"Koristeno","4293","41950","Mercedes-Benz","A 180","Dizel","2019","Automatik","165000","1.5","85","4/5"
"Koristeno","3554","42990","Mercedes-Benz","CLS 350","Dizel","2012","Automatik","319000","3.0","195","4/5"
"Koristeno","1072","8600","Volkswagen","Golf","Dizel","2005","Manuelni","263000","1.9","77","4/5"
"Koristeno","2636","20100","Volkswagen","Tiguan","Dizel","2010","Manuelni","250000","2.0","125","4/5"
"Koristeno","1254","","Dacia","Sandero","Benzin","2012","Manuelni","270000","1.2","55","4/5"
"Koristeno","2897","10400","Volkswagen","Polo","Dizel","2009","Manuelni","230000","1.6","55","4/5"
"Koristeno","15960","13700","Audi","A3","Dizel","2009","Manuelni","143000","1.6","77","4/5"
"Koristeno","351","14600","Seat","Altea","Dizel","2012","Manuelni","165000","2.0","103","4/5"
"Koristeno","2851","17600","Seat","Altea","Dizel","2014","Manuelni","132000","1.6","77","4/5"
"Koristeno","316","65000","BMW","X6","Dizel","2014","Automatik","190000","3.0","225","4/5"
"Koristeno","3963","10200","Skoda","Fabia","Dizel","2010","Manuelni","225000","1.6","77","4/5"
"Koristeno","1424","26900","Audi","A5","Dizel","2013","Manuelni","247000","2.0","105","4/5"
"Koristeno","375","24900","Ford","S-Max","Dizel","2015","Automatik","186000","2.0","103","4/5"
"Koristeno","9387","67000","Mercedes-Benz","G 400","Dizel","2002","Automatik","230000","4.0","184","4/5"
"Koristeno","12201","","BMW","420","Dizel","2014","Automatik","202000","2.0","135","2/3"
"Koristeno","6847","62000","Mercedes-Benz","V 220","Dizel","2017","Manuelni","170000","2.2","120","4/5"
"Koristeno","5020","24990","Volkswagen","Tiguan","Dizel","2013","Manuelni","204000","2.0","103","4/5"
"Koristeno","5333","","Land Rover","Range Rover Evoque","Dizel","2012","Automatik","190000","2.2","110","4/5"
"Koristeno","1159","","Mercedes-Benz","E 200","Dizel","2018","Automatik","90000","2.0","110","4/5"
"Koristeno","4906","","Land Rover","Discovery Sport","Dizel","2015","Automatik","230000","2.2","110","4/5"
"Koristeno","4517","68900","Audi","Q5","Dizel","2018","Automatik","182000","3.0","210","4/5"
"Koristeno","3818","9300","Peugeot","308","Dizel","2011","Manuelni","227700","1.6","68","4/5"
"Koristeno","116","7300","Renault","Clio","Plin","2010","Manuelni","181000","1.2","55","2/3"
"Koristeno","2085","12500","Skoda","Octavia","Dizel","2011","Automatik","271000","1.6","77","4/5"
"Koristeno","392","13000","Volkswagen","Golf","Dizel","2009","Manuelni","271000","2.0","110","4/5"
"Koristeno","2022","62900","Skoda","Kodiaq","Dizel","2020","Automatik","128500","2.0","140","4/5"
"Koristeno","2077","19999","Volkswagen","Golf","Dizel","2013","Manuelni","216200","1.6","77","4/5"
"Koristeno","275","","Peugeot","308","Dizel","2013","Manuelni","160000","1.6","85","4/5"
"Koristeno","808","29500","Volkswagen","Passat","Dizel","2018","Manuelni","206000","1.6","88","4/5"
"Koristeno","4175","10999","Opel","Corsa","Dizel","2017","Manuelni","250000","1.3","55","2/3"
"Koristeno","1322","13500","Volkswagen","Caddy","Dizel","2010","Manuelni","280000","1.6","75","4/5"
"Koristeno","2375","6000","BMW","116","Benzin","2009","Manuelni","300000","1.8","90","4/5"
"Koristeno","3269","15850","Volkswagen","Golf","Dizel","2013","Manuelni","275000","1.6","77","4/5"
"Koristeno","9325","9400","Volkswagen","Golf","Dizel","2009","Manuelni","300000","1.6","77","2/3"
"Koristeno","1512","7600","Ford","Fiesta","Benzin","2011","Manuelni","250000","1.2","60","2/3"
"Koristeno","8911","47999","Audi","A5","Dizel","2017","Manuelni","198000","2.0","140","4/5"
"Koristeno","701","16600","Skoda","Fabia","Benzin","2015","Manuelni","82300","1.0","44","4/5"
"Koristeno","1081","5200","Peugeot","206","Benzin","2011","Manuelni","225450","1.4","55","2/3"
"Koristeno","851","30900","Skoda","Octavia","Dizel","2020","Automatik","189000","2.0","110","4/5"
"Koristeno","13119","17500","Seat","Leon","Dizel","2016","Automatik","281000","1.6","81","4/5"
"Koristeno","11896","15500","Renault","Clio","Dizel","2017","Manuelni","189000","1.5","55","4/5"
"Koristeno","10660","","Skoda","Octavia","Dizel","2017","Manuelni","201000","1.6","85","4/5"
"Koristeno","1942","32000","Seat","Ateca","Dizel","2018","Manuelni","196000","1.6","85","4/5"
"Koristeno","1138","10500","Seat","Ibiza","Dizel","2010","Manuelni","249000","1.6","77","4/5"
"Koristeno","3763","","Mercedes-Benz","ML 270","Dizel","2002","Automatik","260000","2.7","123","4/5"
"Koristeno","2548","35990","Audi","Q5","Dizel","2015","Automatik","295000","2.0","120","4/5"
"Koristeno","230","20900","Kia","Sportage","Dizel","2012","Manuelni","224000","2.0","135","4/5"
"Koristeno","302","25000","Audi","Q7","Dizel","2007","Automatik","290000","3.0","171","4/5"
"Koristeno","3119","23650","Audi","Q5","Dizel","2011","Manuelni","250000","2.0","105","4/5"
"Koristeno","608","12200","Volkswagen","Golf","Dizel","2010","Manuelni","236000","1.6","77","4/5"
"Koristeno","109","24100","Volkswagen","Golf","Dizel","2016","Manuelni","260000","2.0","110","4/5"
"Koristeno","586","5750","Peugeot","308","Dizel","2008","Manuelni","268000","1.6","80","4/5"
"Koristeno","650","44900","Audi","SQ5","Dizel","2016","Automatik","259000","3.0","230","4/5"
"Koristeno","2040","11900","Renault","Megane","Dizel","2014","Manuelni","265000","1.5","70","4/5"
"Koristeno","560","9500","Volkswagen","Passat","Dizel","2010","Manuelni","153000","2.0","110","4/5"
"Obnovljen:
                                             24.05.2024 u 19:24","","30000","Volkswagen","Passat","Dizel","2017","Manuelni","235136","2.0","110","4/5"
"Koristeno","960","20600","Toyota","RAV 4","Dizel","2010","Manuelni","213000","2.2","110","4/5"
"Koristeno","831","","Volkswagen","Golf","Dizel","2009","Manuelni","216720","2.0","81","4/5"
"Koristeno","9352","","Audi","A4","Dizel","2010","Automatik","214350","2.0","105","4/5"
"Koristeno","12875","","Skoda","Octavia","Dizel","2015","Manuelni","321000","1.6","81","4/5"
"Koristeno","132","8500","Peugeot","308","Dizel","2011","Manuelni","250051","1.6","82","4/5"
"Koristeno","1860","8199","Ford","Focus","Dizel","2010","Manuelni","240000","1.6","80","4/5"
